t_ms,lat,lon,alt,is_sunlit
11835200,-60.601,99.422,493.087,1
11835600,-60.626,99.406,493.092,1
11836000,-60.65,99.391,493.097,1
11836400,-60.675,99.376,493.102,1
11836800,-60.699,99.361,493.108,1
11837200,-60.724,99.346,493.113,1
11837600,-60.749,99.331,493.118,1
11838000,-60.773,99.315,493.123,1
11838400,-60.798,99.3,493.128,1
11838800,-60.822,99.285,493.133,1
11839200,-60.847,99.27,493.138,1
11839600,-60.871,99.254,493.143,1
11840000,-60.896,99.239,493.148,1
11840400,-60.92,99.224,493.153,1
11840800,-60.945,99.208,493.158,1
11841200,-60.969,99.193,493.163,1
11841600,-60.993,99.177,493.168,1
11842000,-61.018,99.162,493.173,1
11842400,-61.042,99.146,493.178,1
11842800,-61.067,99.131,493.183,1
11843200,-61.091,99.115,493.188,1
11843600,-61.116,99.1,493.193,1
11844000,-61.14,99.084,493.198,1
11844400,-61.165,99.069,493.203,1
11844800,-61.189,99.053,493.208,1
11845200,-61.214,99.038,493.213,1
11845600,-61.238,99.022,493.218,1
11846000,-61.263,99.006,493.223,1
11846400,-61.287,98.991,493.228,1
11846800,-61.312,98.975,493.233,1
11847200,-61.336,98.959,493.237,1
11847600,-61.361,98.943,493.242,1
11848000,-61.385,98.928,493.247,1
11848400,-61.41,98.912,493.252,1
11848800,-61.434,98.896,493.257,1
11849200,-61.459,98.88,493.262,1
11849600,-61.483,98.864,493.267,1
11850000,-61.507,98.849,493.272,1
11850400,-61.532,98.833,493.277,1
11850800,-61.556,98.817,493.282,1
11851200,-61.581,98.801,493.287,1
11851600,-61.605,98.785,493.292,1
11852000,-61.63,98.769,493.296,1
11852400,-61.654,98.753,493.301,1
11852800,-61.679,98.737,493.306,1
11853200,-61.703,98.721,493.311,1
11853600,-61.728,98.705,493.316,1
11854000,-61.752,98.689,493.321,1
11854400,-61.776,98.672,493.326,1
11854800,-61.801,98.656,493.33,1
11855200,-61.825,98.64,493.335,1
11855600,-61.85,98.624,493.34,1
11856000,-61.874,98.608,493.345,1
11856400,-61.899,98.592,493.35,1
11856800,-61.923,98.575,493.355,1
11857200,-61.947,98.559,493.359,1
11857600,-61.972,98.543,493.364,1
11858000,-61.996,98.526,493.369,1
11858400,-62.021,98.51,493.374,1
11858800,-62.045,98.494,493.379,1
11859200,-62.07,98.477,493.383,1
11859600,-62.094,98.461,493.388,1
11860000,-62.118,98.444,493.393,1
11860400,-62.143,98.428,493.398,1
11860800,-62.167,98.411,493.403,1
11861200,-62.192,98.395,493.407,1
11861600,-62.216,98.378,493.412,1
11862000,-62.24,98.362,493.417,1
11862400,-62.265,98.345,493.422,1
11862800,-62.289,98.328,493.426,1
11863200,-62.314,98.312,493.431,1
11863600,-62.338,98.295,493.436,1
11864000,-62.363,98.278,493.44,1
11864400,-62.387,98.262,493.445,1
11864800,-62.411,98.245,493.45,1
11865200,-62.436,98.228,493.455,1
11865600,-62.46,98.211,493.459,1
11866000,-62.484,98.195,493.464,1
11866400,-62.509,98.178,493.469,1
11866800,-62.533,98.161,493.473,1
11867200,-62.558,98.144,493.478,1
11867600,-62.582,98.127,493.483,1
11868000,-62.606,98.11,493.488,1
11868400,-62.631,98.093,493.492,1
11868800,-62.655,98.076,493.497,1
11869200,-62.68,98.059,493.502,1
11869600,-62.704,98.042,493.506,1
11870000,-62.728,98.025,493.511,1
11870400,-62.753,98.008,493.515,1
11870800,-62.777,97.991,493.52,1
11871200,-62.801,97.974,493.525,1
11871600,-62.826,97.957,493.529,1
11872000,-62.85,97.939,493.534,1
11872400,-62.875,97.922,493.539,1
11872800,-62.899,97.905,493.543,1
11873200,-62.923,97.888,493.548,1
11873600,-62.948,97.87,493.553,1
11874000,-62.972,97.853,493.557,1
11874400,-62.996,97.836,493.562,1
11874800,-63.021,97.818,493.566,1
11875200,-63.045,97.801,493.571,1
11875600,-63.069,97.784,493.575,1
11876000,-63.094,97.766,493.58,1
11876400,-63.118,97.749,493.585,1
11876800,-63.142,97.731,493.589,1
11877200,-63.167,97.714,493.594,1
11877600,-63.191,97.696,493.598,1
11878000,-63.215,97.678,493.603,1
11878400,-63.24,97.661,493.607,1
11878800,-63.264,97.643,493.612,1
11879200,-63.288,97.626,493.616,1
11879600,-63.313,97.608,493.621,1
11880000,-63.337,97.59,493.626,1
11880400,-63.361,97.572,493.63,1
11880800,-63.386,97.555,493.635,1
11881200,-63.41,97.537,493.639,1
11881600,-63.434,97.519,493.644,1
11882000,-63.459,97.501,493.648,1
11882400,-63.483,97.483,493.653,1
11882800,-63.507,97.465,493.657,1
11883200,-63.532,97.447,493.662,1
11883600,-63.556,97.429,493.666,1
11884000,-63.58,97.411,493.67,1
11884400,-63.605,97.393,493.675,1
11884800,-63.629,97.375,493.679,1
11885200,-63.653,97.357,493.684,1
11885600,-63.678,97.339,493.688,1
11886000,-63.702,97.321,493.693,1
11886400,-63.726,97.303,493.697,1
11886800,-63.75,97.285,493.702,1
11887200,-63.775,97.267,493.706,1
11887600,-63.799,97.248,493.711,1
11888000,-63.823,97.23,493.715,1
11888400,-63.848,97.212,493.719,1
11888800,-63.872,97.193,493.724,1
11889200,-63.896,97.175,493.728,1
11889600,-63.92,97.157,493.733,1
11890000,-63.945,97.138,493.737,1
11890400,-63.969,97.12,493.741,1
11890800,-63.993,97.101,493.746,1
11891200,-64.018,97.083,493.75,1
11891600,-64.042,97.064,493.754,1
11892000,-64.066,97.046,493.759,1
11892400,-64.09,97.027,493.763,1
11892800,-64.115,97.008,493.768,1
11893200,-64.139,96.99,493.772,1
11893600,-64.163,96.971,493.776,1
11894000,-64.187,96.952,493.781,1
11894400,-64.212,96.934,493.785,1
11894800,-64.236,96.915,493.789,1
11895200,-64.26,96.896,493.794,1
11895600,-64.284,96.877,493.798,1
11896000,-64.309,96.858,493.802,1
11896400,-64.333,96.84,493.807,1
11896800,-64.357,96.821,493.811,1
11897200,-64.381,96.802,493.815,1
11897600,-64.406,96.783,493.819,1
11898000,-64.43,96.764,493.824,1
11898400,-64.454,96.745,493.828,1
11898800,-64.478,96.726,493.832,1
11899200,-64.503,96.706,493.837,1
11899600,-64.527,96.687,493.841,1
11900000,-64.551,96.668,493.845,1
11900400,-64.575,96.649,493.849,1
11900800,-64.599,96.63,493.854,1
11901200,-64.624,96.61,493.858,1
11901600,-64.648,96.591,493.862,1
11902000,-64.672,96.572,493.866,1
11902400,-64.696,96.552,493.87,1
11902800,-64.721,96.533,493.875,1
11903200,-64.745,96.514,493.879,1
11903600,-64.769,96.494,493.883,1
11904000,-64.793,96.475,493.887,1
11904400,-64.817,96.455,493.892,1
11904800,-64.842,96.436,493.896,1
11905200,-64.866,96.416,493.9,1
11905600,-64.89,96.396,493.904,1
11906000,-64.914,96.377,493.908,1
11906400,-64.938,96.357,493.912,1
11906800,-64.963,96.337,493.917,1
11907200,-64.987,96.318,493.921,1
11907600,-65.011,96.298,493.925,1
11908000,-65.035,96.278,493.929,1
11908400,-65.059,96.258,493.933,1
11908800,-65.083,96.238,493.937,1
11909200,-65.108,96.218,493.941,1
11909600,-65.132,96.199,493.946,1
11910000,-65.156,96.179,493.95,1
11910400,-65.18,96.159,493.954,1
11910800,-65.204,96.139,493.958,1
11911200,-65.229,96.118,493.962,1
11911600,-65.253,96.098,493.966,1
11912000,-65.277,96.078,493.97,1
11912400,-65.301,96.058,493.974,1
11912800,-65.325,96.038,493.978,1
11913200,-65.349,96.018,493.982,1
11913600,-65.373,95.997,493.987,1
11914000,-65.398,95.977,493.991,1
11914400,-65.422,95.957,493.995,1
11914800,-65.446,95.936,493.999,1
11915200,-65.47,95.916,494.003,1
11915600,-65.494,95.895,494.007,1
11916000,-65.518,95.875,494.011,1
11916400,-65.542,95.854,494.015,1
11916800,-65.567,95.834,494.019,1
11917200,-65.591,95.813,494.023,1
11917600,-65.615,95.793,494.027,1
11918000,-65.639,95.772,494.031,1
11918400,-65.663,95.751,494.035,1
11918800,-65.687,95.731,494.039,1
11919200,-65.711,95.71,494.043,1
11919600,-65.735,95.689,494.047,1
11920000,-65.76,95.668,494.051,1
11920400,-65.784,95.647,494.055,1
11920800,-65.808,95.626,494.059,1
11921200,-65.832,95.606,494.063,1
11921600,-65.856,95.585,494.067,1
11922000,-65.88,95.564,494.071,1
11922400,-65.904,95.542,494.075,1
11922800,-65.928,95.521,494.079,1
11923200,-65.952,95.5,494.083,1
11923600,-65.976,95.479,494.086,1
11924000,-66.001,95.458,494.09,1
11924400,-66.025,95.437,494.094,1
11924800,-66.049,95.415,494.098,1
11925200,-66.073,95.394,494.102,1
11925600,-66.097,95.373,494.106,1
11926000,-66.121,95.351,494.11,1
11926400,-66.145,95.33,494.114,1
11926800,-66.169,95.309,494.118,1
11927200,-66.193,95.287,494.122,1
11927600,-66.217,95.265,494.125,1
11928000,-66.241,95.244,494.129,1
11928400,-66.265,95.222,494.133,1
11928800,-66.289,95.201,494.137,1
11929200,-66.313,95.179,494.141,1
11929600,-66.337,95.157,494.145,1
11930000,-66.361,95.136,494.149,1
11930400,-66.386,95.114,494.152,1
11930800,-66.41,95.092,494.156,1
11931200,-66.434,95.07,494.16,1
11931600,-66.458,95.048,494.164,1
11932000,-66.482,95.026,494.168,1
11932400,-66.506,95.004,494.171,1
11932800,-66.53,94.982,494.175,1
11933200,-66.554,94.96,494.179,1
11933600,-66.578,94.938,494.183,1
11934000,-66.602,94.916,494.187,1
11934400,-66.626,94.894,494.19,1
11934800,-66.65,94.871,494.194,1
11935200,-66.674,94.849,494.198,1
11935600,-66.698,94.827,494.202,1
11936000,-66.722,94.804,494.205,1
11936400,-66.746,94.782,494.209,1
11936800,-66.77,94.76,494.213,1
11937200,-66.794,94.737,494.217,1
11937600,-66.818,94.715,494.22,1
11938000,-66.842,94.692,494.224,1
11938400,-66.866,94.669,494.228,1
11938800,-66.89,94.647,494.231,1
11939200,-66.914,94.624,494.235,1
11939600,-66.938,94.601,494.239,1
11940000,-66.962,94.579,494.243,1
11940400,-66.986,94.556,494.246,1
11940800,-67.01,94.533,494.25,1
11941200,-67.034,94.51,494.254,1
11941600,-67.058,94.487,494.257,1
11942000,-67.082,94.464,494.261,1
11942400,-67.106,94.441,494.265,1
11942800,-67.13,94.418,494.268,1
11943200,-67.154,94.395,494.272,1
11943600,-67.177,94.372,494.275,1
11944000,-67.201,94.349,494.279,1
11944400,-67.225,94.326,494.283,1
11944800,-67.249,94.302,494.286,1
11945200,-67.273,94.279,494.29,1
11945600,-67.297,94.256,494.294,1
11946000,-67.321,94.232,494.297,1
11946400,-67.345,94.209,494.301,1
11946800,-67.369,94.185,494.304,1
11947200,-67.393,94.162,494.308,1
11947600,-67.417,94.138,494.312,1
11948000,-67.441,94.115,494.315,1
11948400,-67.465,94.091,494.319,1
11948800,-67.489,94.067,494.322,1
11949200,-67.512,94.044,494.326,1
11949600,-67.536,94.02,494.329,1
11950000,-67.56,93.996,494.333,1
11950400,-67.584,93.972,494.336,1
11950800,-67.608,93.948,494.34,1
11951200,-67.632,93.924,494.343,1
11951600,-67.656,93.9,494.347,1
11952000,-67.68,93.876,494.351,1
11952400,-67.704,93.852,494.354,1
11952800,-67.728,93.828,494.358,1
11953200,-67.751,93.804,494.361,1
11953600,-67.775,93.779,494.365,1
11954000,-67.799,93.755,494.368,1
11954400,-67.823,93.731,494.371,1
11954800,-67.847,93.706,494.375,1
11955200,-67.871,93.682,494.378,1
11955600,-67.895,93.658,494.382,1
11956000,-67.918,93.633,494.385,1
11956400,-67.942,93.608,494.389,1
11956800,-67.966,93.584,494.392,1
11957200,-67.99,93.559,494.396,1
11957600,-68.014,93.534,494.399,1
11958000,-68.038,93.51,494.403,1
11958400,-68.062,93.485,494.406,1
11958800,-68.085,93.46,494.409,1
11959200,-68.109,93.435,494.413,1
11959600,-68.133,93.41,494.416,1
11960000,-68.157,93.385,494.42,1
11960400,-68.181,93.36,494.423,1
11960800,-68.204,93.335,494.426,1
11961200,-68.228,93.31,494.43,1
11961600,-68.252,93.285,494.433,1
11962000,-68.276,93.26,494.436,1
11962400,-68.3,93.234,494.44,1
11962800,-68.323,93.209,494.443,1
11963200,-68.347,93.184,494.446,1
11963600,-68.371,93.158,494.45,1
11964000,-68.395,93.133,494.453,1
11964400,-68.419,93.107,494.456,1
11964800,-68.442,93.081,494.46,1
11965200,-68.466,93.056,494.463,1
11965600,-68.49,93.03,494.466,1
11966000,-68.514,93.004,494.47,1
11966400,-68.538,92.979,494.473,1
11966800,-68.561,92.953,494.476,1
11967200,-68.585,92.927,494.48,1
11967600,-68.609,92.901,494.483,1
11968000,-68.633,92.875,494.486,1
11968400,-68.656,92.849,494.489,1
11968800,-68.68,92.823,494.493,1
11969200,-68.704,92.797,494.496,1
11969600,-68.728,92.77,494.499,1
11970000,-68.751,92.744,494.502,1
11970400,-68.775,92.718,494.506,1
11970800,-68.799,92.692,494.509,1
11971200,-68.822,92.665,494.512,1
11971600,-68.846,92.639,494.515,1
11972000,-68.87,92.612,494.518,1
11972400,-68.894,92.586,494.522,1
11972800,-68.917,92.559,494.525,1
11973200,-68.941,92.532,494.528,1
11973600,-68.965,92.506,494.531,1
11974000,-68.988,92.479,494.534,1
11974400,-69.012,92.452,494.538,1
11974800,-69.036,92.425,494.541,1
11975200,-69.059,92.398,494.544,1
11975600,-69.083,92.371,494.547,1
11976000,-69.107,92.344,494.55,1
11976400,-69.131,92.317,494.553,1
11976800,-69.154,92.29,494.556,1
11977200,-69.178,92.263,494.56,1
11977600,-69.202,92.235,494.563,1
11978000,-69.225,92.208,494.566,1
11978400,-69.249,92.181,494.569,1
11978800,-69.272,92.153,494.572,1
11979200,-69.296,92.126,494.575,1
11979600,-69.32,92.098,494.578,1
11980000,-69.343,92.071,494.581,1
11980400,-69.367,92.043,494.584,1
11980800,-69.391,92.015,494.588,1
11981200,-69.414,91.987,494.591,1
11981600,-69.438,91.96,494.594,1
11982000,-69.462,91.932,494.597,1
11982400,-69.485,91.904,494.6,1
11982800,-69.509,91.876,494.603,1
11983200,-69.532,91.848,494.606,1
11983600,-69.556,91.819,494.609,1
11984000,-69.58,91.791,494.612,1
11984400,-69.603,91.763,494.615,1
11984800,-69.627,91.735,494.618,1
11985200,-69.65,91.706,494.621,1
11985600,-69.674,91.678,494.624,1
11986000,-69.698,91.649,494.627,1
11986400,-69.721,91.621,494.63,1
11986800,-69.745,91.592,494.633,1
11987200,-69.768,91.564,494.636,1
11987600,-69.792,91.535,494.639,1
11988000,-69.815,91.506,494.642,1
11988400,-69.839,91.477,494.645,1
11988800,-69.862,91.448,494.648,1
11989200,-69.886,91.419,494.651,1
11989600,-69.91,91.39,494.654,1
11990000,-69.933,91.361,494.656,1
11990400,-69.957,91.332,494.659,1
11990800,-69.98,91.303,494.662,1
11991200,-70.004,91.274,494.665,1
11991600,-70.027,91.244,494.668,1
11992000,-70.051,91.215,494.671,1
11992400,-70.074,91.185,494.674,1
11992800,-70.098,91.156,494.677,1
11993200,-70.121,91.126,494.68,1
11993600,-70.145,91.097,494.682,1
11994000,-70.168,91.067,494.685,1
11994400,-70.192,91.037,494.688,1
11994800,-70.215,91.007,494.691,1
11995200,-70.239,90.977,494.694,1
11995600,-70.262,90.947,494.697,1
11996000,-70.286,90.917,494.7,1
11996400,-70.309,90.887,494.702,1
11996800,-70.333,90.857,494.705,1
11997200,-70.356,90.827,494.708,1
11997600,-70.379,90.797,494.711,1
11998000,-70.403,90.766,494.714,1
11998400,-70.426,90.736,494.716,1
11998800,-70.45,90.705,494.719,1
11999200,-70.473,90.675,494.722,1
11999600,-70.497,90.644,494.725,1
12000000,-70.52,90.613,494.728,1
12000400,-70.544,90.583,494.73,1
12000800,-70.567,90.552,494.733,1
12001200,-70.59,90.521,494.736,1
12001600,-70.614,90.49,494.739,1
12002000,-70.637,90.459,494.741,1
12002400,-70.661,90.428,494.744,1
12002800,-70.684,90.397,494.747,1
12003200,-70.707,90.366,494.749,1
12003600,-70.731,90.334,494.752,1
12004000,-70.754,90.303,494.755,1
12004400,-70.777,90.271,494.758,1
12004800,-70.801,90.24,494.76,1
12005200,-70.824,90.208,494.763,1
12005600,-70.848,90.177,494.766,1
12006000,-70.871,90.145,494.768,1
12006400,-70.894,90.113,494.771,1
12006800,-70.918,90.081,494.774,1
12007200,-70.941,90.049,494.776,1
12007600,-70.964,90.017,494.779,1
12008000,-70.988,89.985,494.782,1
12008400,-71.011,89.953,494.784,1
12008800,-71.034,89.921,494.787,1
12009200,-71.058,89.889,494.789,1
12009600,-71.081,89.856,494.792,1
12010000,-71.104,89.824,494.795,1
12010400,-71.127,89.791,494.797,1
12010800,-71.151,89.759,494.8,1
12011200,-71.174,89.726,494.802,1
12011600,-71.197,89.693,494.805,1
12012000,-71.221,89.66,494.808,1
12012400,-71.244,89.628,494.81,1
12012800,-71.267,89.595,494.813,1
12013200,-71.29,89.562,494.815,1
12013600,-71.314,89.528,494.818,1
12014000,-71.337,89.495,494.82,1
12014400,-71.36,89.462,494.823,1
12014800,-71.383,89.429,494.825,1
12015200,-71.407,89.395,494.828,1
12015600,-71.43,89.362,494.83,1
12016000,-71.453,89.328,494.833,1
12016400,-71.476,89.295,494.835,1
12016800,-71.499,89.261,494.838,1
12017200,-71.523,89.227,494.84,1
12017600,-71.546,89.193,494.843,1
12018000,-71.569,89.159,494.845,1
12018400,-71.592,89.125,494.848,1
12018800,-71.615,89.091,494.85,1
12019200,-71.639,89.057,494.853,1
12019600,-71.662,89.023,494.855,1
12020000,-71.685,88.988,494.858,1
12020400,-71.708,88.954,494.86,1
12020800,-71.731,88.919,494.863,1
12021200,-71.754,88.885,494.865,1
12021600,-71.778,88.85,494.867,1
12022000,-71.801,88.815,494.87,1
12022400,-71.824,88.78,494.872,1
12022800,-71.847,88.746,494.875,1
12023200,-71.87,88.711,494.877,1
12023600,-71.893,88.675,494.879,1
12024000,-71.916,88.64,494.882,1
12024400,-71.939,88.605,494.884,1
12024800,-71.963,88.57,494.887,1
12025200,-71.986,88.534,494.889,1
12025600,-72.009,88.499,494.891,1
12026000,-72.032,88.463,494.894,1
12026400,-72.055,88.428,494.896,1
12026800,-72.078,88.392,494.898,1
12027200,-72.101,88.356,494.901,1
12027600,-72.124,88.32,494.903,1
12028000,-72.147,88.284,494.905,1
12028400,-72.17,88.248,494.908,1
12028800,-72.193,88.212,494.91,1
12029200,-72.216,88.176,494.912,1
12029600,-72.239,88.139,494.914,1
12030000,-72.262,88.103,494.917,1
12030400,-72.285,88.066,494.919,1
12030800,-72.308,88.03,494.921,1
12031200,-72.331,87.993,494.923,1
12031600,-72.354,87.956,494.926,1
12032000,-72.377,87.919,494.928,1
12032400,-72.4,87.882,494.93,1
12032800,-72.423,87.845,494.932,1
12033200,-72.446,87.808,494.935,1
12033600,-72.469,87.771,494.937,1
12034000,-72.492,87.734,494.939,1
12034400,-72.515,87.696,494.941,1
12034800,-72.538,87.659,494.943,1
12035200,-72.561,87.621,494.946,1
12035600,-72.584,87.583,494.948,1
12036000,-72.607,87.546,494.95,1
12036400,-72.63,87.508,494.952,1
12036800,-72.653,87.47,494.954,1
12037200,-72.676,87.432,494.957,1
12037600,-72.698,87.394,494.959,1
12038000,-72.721,87.355,494.961,1
12038400,-72.744,87.317,494.963,1
12038800,-72.767,87.279,494.965,1
12039200,-72.79,87.24,494.967,1
12039600,-72.813,87.201,494.969,1
12040000,-72.836,87.163,494.971,1
12040400,-72.859,87.124,494.974,1
12040800,-72.881,87.085,494.976,1
12041200,-72.904,87.046,494.978,1
12041600,-72.927,87.007,494.98,1
12042000,-72.95,86.968,494.982,1
12042400,-72.973,86.928,494.984,1
12042800,-72.996,86.889,494.986,1
12043200,-73.018,86.849,494.988,1
12043600,-73.041,86.81,494.99,1
12044000,-73.064,86.77,494.992,1
12044400,-73.087,86.73,494.994,1
12044800,-73.109,86.691,494.996,1
12045200,-73.132,86.651,494.998,1
12045600,-73.155,86.61,495.0,1
12046000,-73.178,86.57,495.002,1
12046400,-73.201,86.53,495.004,1
12046800,-73.223,86.49,495.006,1
12047200,-73.246,86.449,495.008,1
12047600,-73.269,86.408,495.01,1
12048000,-73.291,86.368,495.012,1
12048400,-73.314,86.327,495.014,1
12048800,-73.337,86.286,495.016,1
12049200,-73.36,86.245,495.018,1
12049600,-73.382,86.204,495.02,1
12050000,-73.405,86.163,495.022,1
12050400,-73.428,86.121,495.024,1
12050800,-73.45,86.08,495.026,1
12051200,-73.473,86.038,495.028,1
12051600,-73.496,85.997,495.03,1
12052000,-73.518,85.955,495.032,1
12052400,-73.541,85.913,495.034,1
12052800,-73.563,85.871,495.035,1
12053200,-73.586,85.829,495.037,1
12053600,-73.609,85.787,495.039,1
12054000,-73.631,85.745,495.041,1
12054400,-73.654,85.702,495.043,1
12054800,-73.676,85.66,495.045,1
12055200,-73.699,85.617,495.047,1
12055600,-73.722,85.574,495.049,1
12056000,-73.744,85.532,495.05,1
12056400,-73.767,85.489,495.052,1
12056800,-73.789,85.446,495.054,1
12057200,-73.812,85.402,495.056,1
12057600,-73.834,85.359,495.058,1
12058000,-73.857,85.316,495.059,1
12058400,-73.879,85.272,495.061,1
12058800,-73.902,85.229,495.063,1
12059200,-73.924,85.185,495.065,1
12059600,-73.947,85.141,495.067,1
12060000,-73.969,85.097,495.068,1
12060400,-73.992,85.053,495.07,1
12060800,-74.014,85.009,495.072,1
12061200,-74.037,84.964,495.074,1
12061600,-74.059,84.92,495.075,1
12062000,-74.082,84.875,495.077,1
12062400,-74.104,84.831,495.079,1
12062800,-74.126,84.786,495.081,1
12063200,-74.149,84.741,495.082,1
12063600,-74.171,84.696,495.084,1
12064000,-74.194,84.651,495.086,1
12064400,-74.216,84.606,495.087,1
12064800,-74.238,84.56,495.089,1
12065200,-74.261,84.515,495.091,1
12065600,-74.283,84.469,495.092,1
12066000,-74.306,84.423,495.094,1
12066400,-74.328,84.377,495.096,1
12066800,-74.35,84.331,495.097,1
12067200,-74.373,84.285,495.099,1
12067600,-74.395,84.239,495.101,1
12068000,-74.417,84.193,495.102,1
12068400,-74.439,84.146,495.104,1
12068800,-74.462,84.1,495.106,1
12069200,-74.484,84.053,495.107,1
12069600,-74.506,84.006,495.109,1
12070000,-74.529,83.959,495.11,1
12070400,-74.551,83.912,495.112,1
12070800,-74.573,83.865,495.114,1
12071200,-74.595,83.817,495.115,1
12071600,-74.618,83.77,495.117,1
12072000,-74.64,83.722,495.118,1
12072400,-74.662,83.674,495.12,1
12072800,-74.684,83.626,495.121,1
12073200,-74.706,83.578,495.123,1
12073600,-74.728,83.53,495.125,1
12074000,-74.751,83.482,495.126,1
12074400,-74.773,83.433,495.128,1
12074800,-74.795,83.385,495.129,1
12075200,-74.817,83.336,495.131,1
12075600,-74.839,83.287,495.132,1
12076000,-74.861,83.238,495.134,1
12076400,-74.883,83.189,495.135,1
12076800,-74.906,83.14,495.137,1
12077200,-74.928,83.091,495.138,1
12077600,-74.95,83.041,495.14,1
12078000,-74.972,82.992,495.141,1
12078400,-74.994,82.942,495.142,1
12078800,-75.016,82.892,495.144,1
12079200,-75.038,82.842,495.145,1
12079600,-75.06,82.792,495.147,1
12080000,-75.082,82.741,495.148,1
12080400,-75.104,82.691,495.15,1
12080800,-75.126,82.64,495.151,1
12081200,-75.148,82.589,495.152,1
12081600,-75.17,82.539,495.154,1
12082000,-75.192,82.487,495.155,1
12082400,-75.214,82.436,495.157,1
12082800,-75.236,82.385,495.158,1
12083200,-75.258,82.333,495.159,1
12083600,-75.28,82.282,495.161,1
12084000,-75.302,82.23,495.162,1
12084400,-75.323,82.178,495.163,1
12084800,-75.345,82.126,495.165,1
12085200,-75.367,82.074,495.166,1
12085600,-75.389,82.022,495.167,1
12086000,-75.411,81.969,495.169,1
12086400,-75.433,81.916,495.17,1
12086800,-75.455,81.864,495.171,1
12087200,-75.476,81.811,495.173,1
12087600,-75.498,81.758,495.174,1
12088000,-75.52,81.704,495.175,1
12088400,-75.542,81.651,495.176,1
12088800,-75.564,81.597,495.178,1
12089200,-75.585,81.544,495.179,1
12089600,-75.607,81.49,495.18,1
12090000,-75.629,81.436,495.182,1
12090400,-75.651,81.382,495.183,1
12090800,-75.672,81.327,495.184,1
12091200,-75.694,81.273,495.185,1
12091600,-75.716,81.218,495.186,1
12092000,-75.737,81.163,495.188,1
12092400,-75.759,81.108,495.189,1
12092800,-75.781,81.053,495.19,1
12093200,-75.802,80.998,495.191,1
12093600,-75.824,80.942,495.192,1
12094000,-75.846,80.887,495.194,1
12094400,-75.867,80.831,495.195,1
12094800,-75.889,80.775,495.196,1
12095200,-75.91,80.719,495.197,1
12095600,-75.932,80.663,495.198,1
12096000,-75.954,80.606,495.199,1
12096400,-75.975,80.55,495.201,1
12096800,-75.997,80.493,495.202,1
12097200,-76.018,80.436,495.203,1
12097600,-76.04,80.379,495.204,1
12098000,-76.061,80.322,495.205,1
12098400,-76.083,80.264,495.206,1
12098800,-76.104,80.207,495.207,1
12099200,-76.126,80.149,495.208,1
12099600,-76.147,80.091,495.209,1
12100000,-76.169,80.033,495.211,1
12100400,-76.19,79.975,495.212,1
12100800,-76.211,79.916,495.213,1
12101200,-76.233,79.858,495.214,1
12101600,-76.254,79.799,495.215,1
12102000,-76.276,79.74,495.216,1
12102400,-76.297,79.681,495.217,1
12102800,-76.318,79.622,495.218,1
12103200,-76.34,79.562,495.219,1
12103600,-76.361,79.502,495.22,1
12104000,-76.382,79.443,495.221,1
12104400,-76.404,79.383,495.222,1
12104800,-76.425,79.322,495.223,1
12105200,-76.446,79.262,495.224,1
12105600,-76.467,79.201,495.225,1
12106000,-76.489,79.141,495.226,1
12106400,-76.51,79.08,495.227,1
12106800,-76.531,79.019,495.228,1
12107200,-76.552,78.957,495.229,1
12107600,-76.573,78.896,495.23,1
12108000,-76.595,78.834,495.23,1
12108400,-76.616,78.772,495.231,1
12108800,-76.637,78.71,495.232,1
12109200,-76.658,78.648,495.233,1
12109600,-76.679,78.586,495.234,1
12110000,-76.7,78.523,495.235,1
12110400,-76.721,78.46,495.236,1
12110800,-76.742,78.397,495.237,1
12111200,-76.763,78.334,495.238,1
12111600,-76.784,78.271,495.239,1
12112000,-76.805,78.207,495.239,1
12112400,-76.826,78.143,495.24,1
12112800,-76.847,78.079,495.241,1
12113200,-76.868,78.015,495.242,1
12113600,-76.889,77.951,495.243,1
12114000,-76.91,77.886,495.244,1
12114400,-76.931,77.822,495.244,1
12114800,-76.952,77.757,495.245,1
12115200,-76.973,77.692,495.246,1
12115600,-76.994,77.626,495.247,1
12116000,-77.015,77.561,495.248,1
12116400,-77.036,77.495,495.248,1
12116800,-77.056,77.429,495.249,1
12117200,-77.077,77.363,495.25,1
12117600,-77.098,77.297,495.251,1
12118000,-77.119,77.23,495.251,1
12118400,-77.14,77.163,495.252,1
12118800,-77.16,77.096,495.253,1
12119200,-77.181,77.029,495.254,1
12119600,-77.202,76.962,495.254,1
12120000,-77.223,76.894,495.255,1
12120400,-77.243,76.826,495.256,1
12120800,-77.264,76.758,495.257,1
12121200,-77.285,76.69,495.257,1
12121600,-77.305,76.622,495.258,1
12122000,-77.326,76.553,495.259,1
12122400,-77.346,76.484,495.259,1
12122800,-77.367,76.415,495.26,1
12123200,-77.388,76.346,495.261,1
12123600,-77.408,76.276,495.261,1
12124000,-77.429,76.207,495.262,1
12124400,-77.449,76.137,495.263,1
12124800,-77.47,76.066,495.263,1
12125200,-77.49,75.996,495.264,1
12125600,-77.511,75.925,495.264,1
12126000,-77.531,75.855,495.265,1
12126400,-77.552,75.784,495.266,1
12126800,-77.572,75.712,495.266,1
12127200,-77.592,75.641,495.267,1
12127600,-77.613,75.569,495.267,1
12128000,-77.633,75.497,495.268,1
12128400,-77.653,75.425,495.269,1
12128800,-77.674,75.352,495.269,1
