t_ms,lon,lat,alt
19164800,-96.46,-11.291,470.774
19165200,-96.465,-11.265,470.77
19165600,-96.47,-11.24,470.765
19166000,-96.475,-11.214,470.761
19166400,-96.48,-11.189,470.756
19166800,-96.485,-11.163,470.752
19167200,-96.49,-11.138,470.747
19167600,-96.495,-11.112,470.743
19168000,-96.5,-11.087,470.739
19168400,-96.505,-11.061,470.734
19168800,-96.51,-11.036,470.73
19169200,-96.516,-11.011,470.725
19169600,-96.521,-10.985,470.721
19170000,-96.526,-10.96,470.716
19170400,-96.531,-10.934,470.712
19170800,-96.536,-10.909,470.708
19171200,-96.541,-10.883,470.703
19171600,-96.546,-10.858,470.699
19172000,-96.551,-10.832,470.695
19172400,-96.556,-10.807,470.69
19172800,-96.561,-10.781,470.686
19173200,-96.566,-10.756,470.681
19173600,-96.571,-10.73,470.677
19174000,-96.576,-10.705,470.673
19174400,-96.581,-10.679,470.668
19174800,-96.586,-10.654,470.664
19175200,-96.591,-10.628,470.66
19175600,-96.597,-10.603,470.656
19176000,-96.602,-10.577,470.651
19176400,-96.607,-10.552,470.647
19176800,-96.612,-10.526,470.643
19177200,-96.617,-10.501,470.638
19177600,-96.622,-10.475,470.634
19178000,-96.627,-10.45,470.63
19178400,-96.632,-10.425,470.626
19178800,-96.637,-10.399,470.621
19179200,-96.642,-10.374,470.617
19179600,-96.647,-10.348,470.613
19180000,-96.652,-10.323,470.609
19180400,-96.657,-10.297,470.605
19180800,-96.662,-10.272,470.6
19181200,-96.667,-10.246,470.596
19181600,-96.672,-10.221,470.592
19182000,-96.677,-10.195,470.588
19182400,-96.682,-10.17,470.584
19182800,-96.687,-10.144,470.579
19183200,-96.693,-10.119,470.575
19183600,-96.698,-10.093,470.571
19184000,-96.703,-10.068,470.567
19184400,-96.708,-10.042,470.563
19184800,-96.713,-10.017,470.559
19185200,-96.718,-9.991,470.555
19185600,-96.723,-9.966,470.551
19186000,-96.728,-9.94,470.546
19186400,-96.733,-9.915,470.542
19186800,-96.738,-9.889,470.538
19187200,-96.743,-9.864,470.534
19187600,-96.748,-9.839,470.53
19188000,-96.753,-9.813,470.526
19188400,-96.758,-9.788,470.522
19188800,-96.763,-9.762,470.518
19189200,-96.768,-9.737,470.514
19189600,-96.773,-9.711,470.51
19190000,-96.778,-9.686,470.506
19190400,-96.783,-9.66,470.502
19190800,-96.788,-9.635,470.498
19191200,-96.793,-9.609,470.494
19191600,-96.798,-9.584,470.49
19192000,-96.803,-9.558,470.486
19192400,-96.808,-9.533,470.482
19192800,-96.814,-9.507,470.478
19193200,-96.819,-9.482,470.474
19193600,-96.824,-9.456,470.47
19194000,-96.829,-9.431,470.466
19194400,-96.834,-9.405,470.462
19194800,-96.839,-9.38,470.458
19195200,-96.844,-9.354,470.454
19195600,-96.849,-9.329,470.45
19196000,-96.854,-9.303,470.446
19196400,-96.859,-9.278,470.443
19196800,-96.864,-9.252,470.439
19197200,-96.869,-9.227,470.435
19197600,-96.874,-9.201,470.431
19198000,-96.879,-9.176,470.427
19198400,-96.884,-9.151,470.423
19198800,-96.889,-9.125,470.419
19199200,-96.894,-9.1,470.415
19199600,-96.899,-9.074,470.412
19200000,-96.904,-9.049,470.408
19200400,-96.909,-9.023,470.404
19200800,-96.914,-8.998,470.4
19201200,-96.919,-8.972,470.396
19201600,-96.924,-8.947,470.392
19202000,-96.929,-8.921,470.389
19202400,-96.934,-8.896,470.385
19202800,-96.939,-8.87,470.381
19203200,-96.944,-8.845,470.377
19203600,-96.949,-8.819,470.374
19204000,-96.954,-8.794,470.37
19204400,-96.959,-8.768,470.366
19204800,-96.964,-8.743,470.362
19205200,-96.969,-8.717,470.359
19205600,-96.974,-8.692,470.355
19206000,-96.979,-8.666,470.351
19206400,-96.984,-8.641,470.347
19206800,-96.989,-8.615,470.344
19207200,-96.994,-8.59,470.34
19207600,-96.999,-8.564,470.336
19208000,-97.004,-8.539,470.333
19208400,-97.009,-8.513,470.329
19208800,-97.015,-8.488,470.325
19209200,-97.02,-8.462,470.322
19209600,-97.025,-8.437,470.318
19210000,-97.03,-8.411,470.314
19210400,-97.035,-8.386,470.311
19210800,-97.04,-8.36,470.307
19211200,-97.045,-8.335,470.304
19211600,-97.05,-8.31,470.3
19212000,-97.055,-8.284,470.296
19212400,-97.06,-8.259,470.293
19212800,-97.065,-8.233,470.289
19213200,-97.07,-8.208,470.286
19213600,-97.075,-8.182,470.282
19214000,-97.08,-8.157,470.279
19214400,-97.085,-8.131,470.275
19214800,-97.09,-8.106,470.271
19215200,-97.095,-8.08,470.268
19215600,-97.1,-8.055,470.264
19216000,-97.105,-8.029,470.261
19216400,-97.11,-8.004,470.257
19216800,-97.115,-7.978,470.254
19217200,-97.12,-7.953,470.25
19217600,-97.125,-7.927,470.247
19218000,-97.13,-7.902,470.243
19218400,-97.135,-7.876,470.24
19218800,-97.14,-7.851,470.236
19219200,-97.145,-7.825,470.233
19219600,-97.15,-7.8,470.23
19220000,-97.155,-7.774,470.226
19220400,-97.16,-7.749,470.223
19220800,-97.165,-7.723,470.219
19221200,-97.17,-7.698,470.216
19221600,-97.175,-7.672,470.212
19222000,-97.18,-7.647,470.209
19222400,-97.185,-7.621,470.206
19222800,-97.19,-7.596,470.202
19223200,-97.195,-7.57,470.199
19223600,-97.2,-7.545,470.195
19224000,-97.205,-7.519,470.192
19224400,-97.21,-7.494,470.189
19224800,-97.215,-7.468,470.185
19225200,-97.22,-7.443,470.182
19225600,-97.225,-7.417,470.179
19226000,-97.23,-7.392,470.175
19226400,-97.235,-7.367,470.172
19226800,-97.24,-7.341,470.169
19227200,-97.245,-7.316,470.165
19227600,-97.25,-7.29,470.162
19228000,-97.255,-7.265,470.159
19228400,-97.26,-7.239,470.156
19228800,-97.265,-7.214,470.152
19229200,-97.27,-7.188,470.149
19229600,-97.275,-7.163,470.146
19230000,-97.28,-7.137,470.143
19230400,-97.285,-7.112,470.139
19230800,-97.29,-7.086,470.136
19231200,-97.295,-7.061,470.133
19231600,-97.3,-7.035,470.13
19232000,-97.305,-7.01,470.127
19232400,-97.31,-6.984,470.123
19232800,-97.315,-6.959,470.12
19233200,-97.32,-6.933,470.117
19233600,-97.325,-6.908,470.114
19234000,-97.33,-6.882,470.111
19234400,-97.335,-6.857,470.107
19234800,-97.34,-6.831,470.104
19235200,-97.345,-6.806,470.101
19235600,-97.35,-6.78,470.098
19236000,-97.355,-6.755,470.095
19236400,-97.36,-6.729,470.092
19236800,-97.365,-6.704,470.089
19237200,-97.37,-6.678,470.086
19237600,-97.375,-6.653,470.082
19238000,-97.38,-6.627,470.079
19238400,-97.385,-6.602,470.076
19238800,-97.39,-6.576,470.073
19239200,-97.395,-6.551,470.07
19239600,-97.4,-6.525,470.067
19240000,-97.405,-6.5,470.064
19240400,-97.41,-6.474,470.061
19240800,-97.415,-6.449,470.058
19241200,-97.419,-6.423,470.055
19241600,-97.424,-6.398,470.052
19242000,-97.429,-6.372,470.049
19242400,-97.434,-6.347,470.046
19242800,-97.439,-6.321,470.043
19243200,-97.444,-6.296,470.04
19243600,-97.449,-6.27,470.037
19244000,-97.454,-6.245,470.034
19244400,-97.459,-6.219,470.031
19244800,-97.464,-6.194,470.028
19245200,-97.469,-6.168,470.025
19245600,-97.474,-6.143,470.022
19246000,-97.479,-6.117,470.019
19246400,-97.484,-6.092,470.016
19246800,-97.489,-6.067,470.013
19247200,-97.494,-6.041,470.011
19247600,-97.499,-6.016,470.008
19248000,-97.504,-5.99,470.005
19248400,-97.509,-5.965,470.002
19248800,-97.514,-5.939,469.999
19249200,-97.519,-5.914,469.996
19249600,-97.524,-5.888,469.993
19250000,-97.529,-5.863,469.99
19250400,-97.534,-5.837,469.988
19250800,-97.539,-5.812,469.985
19251200,-97.544,-5.786,469.982
19251600,-97.549,-5.761,469.979
19252000,-97.554,-5.735,469.976
19252400,-97.559,-5.71,469.974
19252800,-97.564,-5.684,469.971
19253200,-97.569,-5.659,469.968
19253600,-97.574,-5.633,469.965
19254000,-97.579,-5.608,469.962
19254400,-97.584,-5.582,469.96
19254800,-97.589,-5.557,469.957
19255200,-97.594,-5.531,469.954
19255600,-97.599,-5.506,469.951
19256000,-97.604,-5.48,469.949
19256400,-97.609,-5.455,469.946
19256800,-97.614,-5.429,469.943
19257200,-97.619,-5.404,469.941
19257600,-97.624,-5.378,469.938
19258000,-97.629,-5.353,469.935
19258400,-97.634,-5.327,469.933
19258800,-97.639,-5.302,469.93
19259200,-97.644,-5.276,469.927
19259600,-97.648,-5.251,469.925
19260000,-97.653,-5.225,469.922
19260400,-97.658,-5.2,469.919
19260800,-97.663,-5.174,469.917
19261200,-97.668,-5.149,469.914
19261600,-97.673,-5.123,469.911
19262000,-97.678,-5.098,469.909
19262400,-97.683,-5.072,469.906
19262800,-97.688,-5.047,469.904
19263200,-97.693,-5.021,469.901
19263600,-97.698,-4.996,469.898
19264000,-97.703,-4.97,469.896
19264400,-97.708,-4.945,469.893
19264800,-97.713,-4.919,469.891
19265200,-97.718,-4.894,469.888
19265600,-97.723,-4.868,469.886
19266000,-97.728,-4.843,469.883
19266400,-97.733,-4.817,469.881
19266800,-97.738,-4.792,469.878
19267200,-97.743,-4.766,469.876
19267600,-97.748,-4.741,469.873
19268000,-97.753,-4.715,469.871
19268400,-97.758,-4.69,469.868
19268800,-97.763,-4.664,469.866
19269200,-97.768,-4.639,469.863
19269600,-97.773,-4.613,469.861
19270000,-97.778,-4.588,469.858
19270400,-97.783,-4.562,469.856
19270800,-97.788,-4.537,469.853
19271200,-97.793,-4.511,469.851
19271600,-97.798,-4.486,469.849
19272000,-97.802,-4.46,469.846
19272400,-97.807,-4.435,469.844
19272800,-97.812,-4.409,469.841
19273200,-97.817,-4.384,469.839
19273600,-97.822,-4.358,469.837
19274000,-97.827,-4.333,469.834
19274400,-97.832,-4.307,469.832
19274800,-97.837,-4.282,469.83
19275200,-97.842,-4.256,469.827
19275600,-97.847,-4.231,469.825
19276000,-97.852,-4.205,469.823
19276400,-97.857,-4.18,469.82
19276800,-97.862,-4.154,469.818
19277200,-97.867,-4.129,469.816
19277600,-97.872,-4.103,469.813
19278000,-97.877,-4.078,469.811
19278400,-97.882,-4.053,469.809
19278800,-97.887,-4.027,469.807
19279200,-97.892,-4.002,469.804
19279600,-97.897,-3.976,469.802
19280000,-97.902,-3.951,469.8
19280400,-97.907,-3.925,469.798
19280800,-97.912,-3.9,469.795
19281200,-97.917,-3.874,469.793
19281600,-97.922,-3.849,469.791
19282000,-97.927,-3.823,469.789
19282400,-97.931,-3.798,469.787
19282800,-97.936,-3.772,469.784
19283200,-97.941,-3.747,469.782
19283600,-97.946,-3.721,469.78
19284000,-97.951,-3.696,469.778
19284400,-97.956,-3.67,469.776
19284800,-97.961,-3.645,469.774
19285200,-97.966,-3.619,469.771
19285600,-97.971,-3.594,469.769
19286000,-97.976,-3.568,469.767
19286400,-97.981,-3.543,469.765
19286800,-97.986,-3.517,469.763
19287200,-97.991,-3.492,469.761
19287600,-97.996,-3.466,469.759
19288000,-98.001,-3.441,469.757
19288400,-98.006,-3.415,469.755
19288800,-98.011,-3.39,469.752
19289200,-98.016,-3.364,469.75
19289600,-98.021,-3.339,469.748
19290000,-98.026,-3.313,469.746
19290400,-98.031,-3.288,469.744
19290800,-98.036,-3.262,469.742
19291200,-98.041,-3.237,469.74
19291600,-98.045,-3.211,469.738
19292000,-98.05,-3.186,469.736
19292400,-98.055,-3.16,469.734
19292800,-98.06,-3.135,469.732
19293200,-98.065,-3.109,469.73
19293600,-98.07,-3.084,469.728
19294000,-98.075,-3.058,469.726
19294400,-98.08,-3.033,469.724
19294800,-98.085,-3.007,469.722
19295200,-98.09,-2.982,469.721
19295600,-98.095,-2.956,469.719
19296000,-98.1,-2.931,469.717
19296400,-98.105,-2.905,469.715
19296800,-98.11,-2.88,469.713
19297200,-98.115,-2.854,469.711
19297600,-98.12,-2.829,469.709
19298000,-98.125,-2.803,469.707
19298400,-98.13,-2.778,469.705
19298800,-98.135,-2.752,469.703
19299200,-98.14,-2.727,469.702
19299600,-98.145,-2.701,469.7
19300000,-98.149,-2.676,469.698
19300400,-98.154,-2.65,469.696
19300800,-98.159,-2.625,469.694
19301200,-98.164,-2.599,469.692
19301600,-98.169,-2.574,469.691
19302000,-98.174,-2.548,469.689
19302400,-98.179,-2.523,469.687
19302800,-98.184,-2.497,469.685
19303200,-98.189,-2.472,469.684
19303600,-98.194,-2.446,469.682
19304000,-98.199,-2.421,469.68
19304400,-98.204,-2.395,469.678
19304800,-98.209,-2.37,469.677
19305200,-98.214,-2.344,469.675
19305600,-98.219,-2.319,469.673
19306000,-98.224,-2.293,469.671
19306400,-98.229,-2.268,469.67
19306800,-98.234,-2.242,469.668
19307200,-98.239,-2.217,469.666
19307600,-98.244,-2.191,469.665
19308000,-98.248,-2.166,469.663
19308400,-98.253,-2.14,469.661
19308800,-98.258,-2.115,469.66
19309200,-98.263,-2.089,469.658
19309600,-98.268,-2.064,469.656
19310000,-98.273,-2.038,469.655
19310400,-98.278,-2.013,469.653
19310800,-98.283,-1.987,469.651
19311200,-98.288,-1.962,469.65
19311600,-98.293,-1.936,469.648
19312000,-98.298,-1.911,469.647
19312400,-98.303,-1.885,469.645
19312800,-98.308,-1.86,469.643
19313200,-98.313,-1.834,469.642
19313600,-98.318,-1.809,469.64
19314000,-98.323,-1.783,469.639
19314400,-98.328,-1.758,469.637
19314800,-98.333,-1.732,469.636
19315200,-98.338,-1.707,469.634
19315600,-98.342,-1.681,469.633
19316000,-98.347,-1.656,469.631
19316400,-98.352,-1.63,469.63
19316800,-98.357,-1.605,469.628
19317200,-98.362,-1.579,469.627
19317600,-98.367,-1.554,469.625
19318000,-98.372,-1.528,469.624
19318400,-98.377,-1.503,469.622
19318800,-98.382,-1.477,469.621
19319200,-98.387,-1.452,469.619
19319600,-98.392,-1.426,469.618
19320000,-98.397,-1.401,469.616
19320400,-98.402,-1.375,469.615
19320800,-98.407,-1.35,469.614
19321200,-98.412,-1.324,469.612
19321600,-98.417,-1.299,469.611
19322000,-98.422,-1.273,469.609
19322400,-98.427,-1.248,469.608
19322800,-98.432,-1.222,469.607
19323200,-98.436,-1.197,469.605
19323600,-98.441,-1.171,469.604
19324000,-98.446,-1.146,469.603
19324400,-98.451,-1.12,469.601
19324800,-98.456,-1.095,469.6
19325200,-98.461,-1.069,469.599
19325600,-98.466,-1.044,469.597
19326000,-98.471,-1.018,469.596
19326400,-98.476,-0.993,469.595
19326800,-98.481,-0.967,469.593
19327200,-98.486,-0.942,469.592
19327600,-98.491,-0.916,469.591
19328000,-98.496,-0.891,469.59
19328400,-98.501,-0.865,469.588
19328800,-98.506,-0.84,469.587
19329200,-98.511,-0.814,469.586
19329600,-98.516,-0.789,469.585
19330000,-98.521,-0.763,469.583
19330400,-98.525,-0.738,469.582
19330800,-98.53,-0.712,469.581
19331200,-98.535,-0.687,469.58
19331600,-98.54,-0.661,469.578
19332000,-98.545,-0.636,469.577
19332400,-98.55,-0.61,469.576
19332800,-98.555,-0.585,469.575
19333200,-98.56,-0.559,469.574
19333600,-98.565,-0.534,469.573
19334000,-98.57,-0.508,469.571
19334400,-98.575,-0.483,469.57
19334800,-98.58,-0.457,469.569
19335200,-98.585,-0.432,469.568
19335600,-98.59,-0.406,469.567
19336000,-98.595,-0.381,469.566
19336400,-98.6,-0.355,469.565
19336800,-98.605,-0.33,469.564
19337200,-98.61,-0.304,469.563
19337600,-98.614,-0.279,469.562
19338000,-98.619,-0.253,469.561
19338400,-98.624,-0.228,469.559
19338800,-98.629,-0.202,469.558
19339200,-98.634,-0.177,469.557
19339600,-98.639,-0.151,469.556
19340000,-98.644,-0.126,469.555
19340400,-98.649,-0.1,469.554
19340800,-98.654,-0.075,469.553
19341200,-98.659,-0.049,469.552
19341600,-98.664,-0.024,469.551
19342000,-98.669,0.002,469.55
19342400,-98.674,0.027,469.549
19342800,-98.679,0.053,469.548
19343200,-98.684,0.078,469.547
19343600,-98.689,0.104,469.546
19344000,-98.694,0.129,469.546
19344400,-98.699,0.155,469.545
19344800,-98.703,0.18,469.544
19345200,-98.708,0.206,469.543
19345600,-98.713,0.231,469.542
19346000,-98.718,0.257,469.541
19346400,-98.723,0.282,469.54
19346800,-98.728,0.308,469.539
19347200,-98.733,0.333,469.538
19347600,-98.738,0.359,469.537
19348000,-98.743,0.384,469.537
19348400,-98.748,0.41,469.536
19348800,-98.753,0.435,469.535
19349200,-98.758,0.461,469.534
19349600,-98.763,0.486,469.533
19350000,-98.768,0.512,469.532
19350400,-98.773,0.537,469.532
19350800,-98.778,0.563,469.531
19351200,-98.783,0.588,469.53
19351600,-98.788,0.614,469.529
19352000,-98.792,0.639,469.528
19352400,-98.797,0.665,469.528
19352800,-98.802,0.69,469.527
19353200,-98.807,0.716,469.526
19353600,-98.812,0.741,469.525
19354000,-98.817,0.767,469.525
19354400,-98.822,0.792,469.524
19354800,-98.827,0.818,469.523
19355200,-98.832,0.843,469.523
19355600,-98.837,0.869,469.522
19356000,-98.842,0.894,469.521
19356400,-98.847,0.92,469.52
19356800,-98.852,0.945,469.52
19357200,-98.857,0.971,469.519
19357600,-98.862,0.996,469.518
19358000,-98.867,1.022,469.518
19358400,-98.872,1.047,469.517
19358800,-98.877,1.073,469.517
19359200,-98.881,1.098,469.516
19359600,-98.886,1.124,469.515
19360000,-98.891,1.149,469.515
19360400,-98.896,1.175,469.514
19360800,-98.901,1.2,469.513
19361200,-98.906,1.226,469.513
19361600,-98.911,1.251,469.512
19362000,-98.916,1.277,469.512
19362400,-98.921,1.302,469.511
19362800,-98.926,1.328,469.511
19363200,-98.931,1.353,469.51
19363600,-98.936,1.379,469.51
19364000,-98.941,1.404,469.509
19364400,-98.946,1.43,469.508
19364800,-98.951,1.455,469.508
19365200,-98.956,1.481,469.507
19365600,-98.961,1.506,469.507
19366000,-98.966,1.532,469.506
19366400,-98.971,1.557,469.506
19366800,-98.975,1.583,469.506
19367200,-98.98,1.608,469.505
19367600,-98.985,1.634,469.505
19368000,-98.99,1.659,469.504
19368400,-98.995,1.685,469.504
19368800,-99.0,1.71,469.503
19369200,-99.005,1.736,469.503
19369600,-99.01,1.761,469.502
19370000,-99.015,1.787,469.502
19370400,-99.02,1.812,469.502
19370800,-99.025,1.838,469.501
19371200,-99.03,1.863,469.501
19371600,-99.035,1.889,469.501
19372000,-99.04,1.914,469.5
19372400,-99.045,1.94,469.5
19372800,-99.05,1.965,469.499
19373200,-99.055,1.991,469.499
19373600,-99.06,2.016,469.499
19374000,-99.065,2.042,469.498
19374400,-99.069,2.067,469.498
19374800,-99.074,2.093,469.498
19375200,-99.079,2.118,469.498
19375600,-99.084,2.144,469.497
19376000,-99.089,2.169,469.497
19376400,-99.094,2.195,469.497
19376800,-99.099,2.22,469.496
19377200,-99.104,2.246,469.496
19377600,-99.109,2.271,469.496
19378000,-99.114,2.297,469.496
19378400,-99.119,2.322,469.495
19378800,-99.124,2.348,469.495
19379200,-99.129,2.373,469.495
19379600,-99.134,2.399,469.495
19380000,-99.139,2.424,469.495
19380400,-99.144,2.45,469.494
19380800,-99.149,2.475,469.494
19381200,-99.154,2.501,469.494
19381600,-99.159,2.526,469.494
19382000,-99.164,2.552,469.494
19382400,-99.168,2.577,469.494
19382800,-99.173,2.603,469.493
19383200,-99.178,2.628,469.493
19383600,-99.183,2.654,469.493
19384000,-99.188,2.679,469.493
19384400,-99.193,2.705,469.493
19384800,-99.198,2.73,469.493
19385200,-99.203,2.756,469.493
19385600,-99.208,2.781,469.493
19386000,-99.213,2.807,469.492
19386400,-99.218,2.832,469.492
19386800,-99.223,2.858,469.492
19387200,-99.228,2.883,469.492
19387600,-99.233,2.909,469.492
19388000,-99.238,2.934,469.492
19388400,-99.243,2.96,469.492
19388800,-99.248,2.985,469.492
19389200,-99.253,3.011,469.492
19389600,-99.258,3.036,469.492
19390000,-99.263,3.062,469.492
19390400,-99.268,3.087,469.492
19390800,-99.272,3.113,469.492
19391200,-99.277,3.138,469.492
19391600,-99.282,3.164,469.492
19392000,-99.287,3.189,469.492
19392400,-99.292,3.215,469.492
19392800,-99.297,3.24,469.492
19393200,-99.302,3.266,469.492
19393600,-99.307,3.291,469.493
19394000,-99.312,3.317,469.493
19394400,-99.317,3.342,469.493
19394800,-99.322,3.368,469.493
19395200,-99.327,3.393,469.493
19395600,-99.332,3.419,469.493
19396000,-99.337,3.444,469.493
19396400,-99.342,3.47,469.493
19396800,-99.347,3.495,469.493
19397200,-99.352,3.521,469.494
19397600,-99.357,3.546,469.494
19398000,-99.362,3.572,469.494
19398400,-99.367,3.597,469.494
19398800,-99.372,3.623,469.494
19399200,-99.377,3.648,469.494
19399600,-99.382,3.674,469.495
19400000,-99.386,3.699,469.495
19400400,-99.391,3.725,469.495
19400800,-99.396,3.75,469.495
19401200,-99.401,3.776,469.496
19401600,-99.406,3.801,469.496
19402000,-99.411,3.827,469.496
19402400,-99.416,3.852,469.496
19402800,-99.421,3.878,469.497
19403200,-99.426,3.903,469.497
19403600,-99.431,3.929,469.497
19404000,-99.436,3.954,469.497
19404400,-99.441,3.98,469.498
19404800,-99.446,4.005,469.498
19405200,-99.451,4.031,469.498
19405600,-99.456,4.056,469.499
19406000,-99.461,4.082,469.499
19406400,-99.466,4.107,469.499
19406800,-99.471,4.133,469.5
19407200,-99.476,4.158,469.5
19407600,-99.481,4.184,469.5
19408000,-99.486,4.209,469.501
19408400,-99.491,4.235,469.501
19408800,-99.496,4.26,469.501
19409200,-99.501,4.286,469.502
19409600,-99.506,4.311,469.502
19410000,-99.51,4.337,469.503
19410400,-99.515,4.362,469.503
19410800,-99.52,4.388,469.504
19411200,-99.525,4.413,469.504
19411600,-99.53,4.439,469.504
19412000,-99.535,4.464,469.505
19412400,-99.54,4.49,469.505
19412800,-99.545,4.515,469.506
19413200,-99.55,4.541,469.506
19413600,-99.555,4.566,469.507
19414000,-99.56,4.592,469.507
19414400,-99.565,4.617,469.508
19414800,-99.57,4.643,469.508
19415200,-99.575,4.668,469.509
19415600,-99.58,4.694,469.509
19416000,-99.585,4.719,469.51
19416400,-99.59,4.745,469.51
19416800,-99.595,4.77,469.511
19417200,-99.6,4.796,469.511
19417600,-99.605,4.821,469.512
19418000,-99.61,4.847,469.513
19418400,-99.615,4.872,469.513
19418800,-99.62,4.898,469.514
19419200,-99.625,4.923,469.514
19419600,-99.63,4.949,469.515
19420000,-99.635,4.974,469.516
19420400,-99.64,5.0,469.516
19420800,-99.645,5.025,469.517
19421200,-99.65,5.051,469.517
19421600,-99.655,5.076,469.518
19422000,-99.659,5.102,469.519
19422400,-99.664,5.127,469.519
19422800,-99.669,5.152,469.52
19423200,-99.674,5.178,469.521
19423600,-99.679,5.203,469.521
19424000,-99.684,5.229,469.522
19424400,-99.689,5.254,469.523
19424800,-99.694,5.28,469.524
19425200,-99.699,5.305,469.524
19425600,-99.704,5.331,469.525
19426000,-99.709,5.356,469.526
19426400,-99.714,5.382,469.527
19426800,-99.719,5.407,469.527
19427200,-99.724,5.433,469.528
19427600,-99.729,5.458,469.529
19428000,-99.734,5.484,469.53
19428400,-99.739,5.509,469.53
19428800,-99.744,5.535,469.531
19429200,-99.749,5.56,469.532
19429600,-99.754,5.586,469.533
19430000,-99.759,5.611,469.534
19430400,-99.764,5.637,469.534
19430800,-99.769,5.662,469.535
19431200,-99.774,5.688,469.536
19431600,-99.779,5.713,469.537
19432000,-99.784,5.739,469.538
19432400,-99.789,5.764,469.539
19432800,-99.794,5.79,469.539
19433200,-99.799,5.815,469.54
19433600,-99.804,5.841,469.541
19434000,-99.809,5.866,469.542
19434400,-99.814,5.892,469.543
19434800,-99.819,5.917,469.544
19435200,-99.824,5.943,469.545
19435600,-99.829,5.968,469.546
19436000,-99.834,5.994,469.547
19436400,-99.839,6.019,469.548
19436800,-99.844,6.045,469.549
19437200,-99.849,6.07,469.55
19437600,-99.854,6.096,469.551
19438000,-99.859,6.121,469.552
19438400,-99.863,6.147,469.553
19438800,-99.868,6.172,469.554
19439200,-99.873,6.198,469.555
19439600,-99.878,6.223,469.556
19440000,-99.883,6.249,469.557
19440400,-99.888,6.274,469.558
19440800,-99.893,6.3,469.559
19441200,-99.898,6.325,469.56
19441600,-99.903,6.351,469.561
19442000,-99.908,6.376,469.562
19442400,-99.913,6.402,469.563
19442800,-99.918,6.427,469.564
19443200,-99.923,6.453,469.565
19443600,-99.928,6.478,469.566
19444000,-99.933,6.504,469.567
19444400,-99.938,6.529,469.568
19444800,-99.943,6.555,469.569
19445200,-99.948,6.58,469.571
19445600,-99.953,6.606,469.572
19446000,-99.958,6.631,469.573
19446400,-99.963,6.657,469.574
19446800,-99.968,6.682,469.575
19447200,-99.973,6.708,469.576
19447600,-99.978,6.733,469.577
19448000,-99.983,6.759,469.579
19448400,-99.988,6.784,469.58
19448800,-99.993,6.81,469.581
19449200,-99.998,6.835,469.582
19449600,-100.003,6.861,469.583
19450000,-100.008,6.886,469.585
19450400,-100.013,6.912,469.586
19450800,-100.018,6.937,469.587
19451200,-100.023,6.963,469.588
19451600,-100.028,6.988,469.59
19452000,-100.033,7.014,469.591
19452400,-100.038,7.039,469.592
19452800,-100.043,7.065,469.593
19453200,-100.048,7.09,469.595
19453600,-100.053,7.116,469.596
19454000,-100.058,7.141,469.597
19454400,-100.063,7.167,469.599
19454800,-100.068,7.192,469.6
19455200,-100.073,7.218,469.601
19455600,-100.078,7.243,469.603
19456000,-100.083,7.269,469.604
19456400,-100.088,7.294,469.605
19456800,-100.093,7.32,469.607
19457200,-100.098,7.345,469.608
19457600,-100.103,7.371,469.609
19458000,-100.108,7.396,469.611
19458400,-100.113,7.422,469.612
19458800,-100.118,7.447,469.614
19459200,-100.123,7.473,469.615
19459600,-100.128,7.498,469.616
19460000,-100.133,7.523,469.618
19460400,-100.138,7.549,469.619
19460800,-100.143,7.574,469.621
19461200,-100.148,7.6,469.622
19461600,-100.153,7.625,469.624
19462000,-100.158,7.651,469.625
19462400,-100.163,7.676,469.626
19462800,-100.168,7.702,469.628
19463200,-100.173,7.727,469.629
19463600,-100.178,7.753,469.631
19464000,-100.183,7.778,469.632
19464400,-100.188,7.804,469.634
19464800,-100.193,7.829,469.635
19465200,-100.198,7.855,469.637
19465600,-100.203,7.88,469.638
19466000,-100.208,7.906,469.64
19466400,-100.213,7.931,469.642
19466800,-100.218,7.957,469.643
19467200,-100.223,7.982,469.645
19467600,-100.228,8.008,469.646
19468000,-100.233,8.033,469.648
19468400,-100.238,8.059,469.649
19468800,-100.243,8.084,469.651
19469200,-100.248,8.11,469.653
19469600,-100.253,8.135,469.654
19470000,-100.258,8.161,469.656
19470400,-100.263,8.186,469.657
19470800,-100.268,8.212,469.659
19471200,-100.273,8.237,469.661
19471600,-100.278,8.263,469.662
19472000,-100.283,8.288,469.664
19472400,-100.288,8.314,469.666
19472800,-100.293,8.339,469.667
19473200,-100.298,8.365,469.669
19473600,-100.303,8.39,469.671
19474000,-100.308,8.416,469.672
19474400,-100.313,8.441,469.674
19474800,-100.318,8.467,469.676
19475200,-100.323,8.492,469.678
19475600,-100.328,8.518,469.679
19476000,-100.333,8.543,469.681
19476400,-100.338,8.569,469.683
19476800,-100.343,8.594,469.685
19477200,-100.348,8.62,469.686
19477600,-100.353,8.645,469.688
19478000,-100.358,8.671,469.69
19478400,-100.363,8.696,469.692
19478800,-100.369,8.722,469.693
19479200,-100.374,8.747,469.695
19479600,-100.379,8.773,469.697
19480000,-100.384,8.798,469.699
19480400,-100.389,8.824,469.701
19480800,-100.394,8.849,469.703
19481200,-100.399,8.874,469.704
19481600,-100.404,8.9,469.706
19482000,-100.409,8.925,469.708
19482400,-100.414,8.951,469.71
19482800,-100.419,8.976,469.712
